Date,Time,Vehicles,Driver Age,Condition_Code,MorF
2022-06-11,13,1,32,0,0
2022-06-11,23,2,21,0,0
2022-06-12,2,2,27,0,0
2022-06-12,19,2,29,0,0
2022-06-13,12,1,54,0,0
2022-06-13,18,2,52,0,0
2022-06-14,2,2,20,0,0
2022-06-14,23,1,26,0,1
2022-06-15,15,2,23,0,1
2022-06-15,15,6,60,0,0
2022-06-18,1,1,37,0,0
2022-06-18,10,1,32,0,0
2022-06-19,8,1,29,0,1
2022-06-19,10,2,25,2,0
2022-06-19,19,2,24,0,1
2022-06-20,13,2,37,0,1
2022-06-20,14,2,38,0,0
2022-06-23,16,2,55,0,0
2022-06-24,23,1,50,0,0
2022-06-25,17,1,31,0,0
2022-06-26,6,1,26,0,0
2022-06-26,18,4,57,0,0
2022-06-27,18,1,33,0,1
2022-06-27,21,1,52,0,1
2022-06-27,21,1,74,0,0
2022-06-27,22,2,50,0,0
2022-06-29,15,1,54,3,0
2022-06-30,5,1,16,0,0
2022-06-30,12,2,30,1,1
2022-06-30,16,2,33,0,0
2022-07-01,12,2,30,0,1
2022-07-01,17,3,25,0,0
2022-07-01,18,2,21,1,0
2022-07-02,4,2,27,0,0
2022-07-02,22,3,54,0,0
2022-07-03,3,1,52,0,1
2022-07-05,1,1,75,0,0
2022-07-07,8,3,22,0,0
2022-07-07,11,1,75,0,0
2022-07-10,1,3,19,0,1
2022-07-10,2,1,27,0,1
2022-07-10,17,2,50,0,0
2022-07-10,21,2,46,0,0
2022-07-11,3,1,23,0,0
2022-07-11,5,1,29,0,0
2022-07-11,15,1,58,0,0
2022-07-11,18,2,26,0,0
2022-07-12,16,1,44,0,1
2022-07-13,13,2,65,0,1
2022-07-16,11,2,41,1,0
2022-07-16,12,3,57,0,0
2022-07-16,16,3,82,3,0
2022-07-16,16,3,34,0,0
2022-07-17,1,2,57,0,0
2022-07-17,16,2,21,0,0
2022-07-17,18,2,30,0,0
2022-07-17,21,1,73,0,0
2022-07-18,14,2,32,3,1
2022-07-19,9,2,40,0,1
2022-07-19,22,1,20,0,1
2022-07-20,1,1,19,0,0
2022-07-20,10,2,44,0,0
2022-07-20,16,2,50,1,0
2022-07-22,16,2,32,0,0
2022-07-22,19,1,51,0,0
2022-07-23,14,3,72,3,0
2022-07-24,11,2,37,3,1
2022-07-24,19,2,32,3,0
2022-07-24,19,2,40,3,1
2022-07-26,16,1,55,0,0
2022-07-27,11,2,67,0,0
2022-07-28,23,1,70,0,0
2022-07-29,14,2,22,3,0
2022-07-29,16,2,27,1,1
2022-07-29,20,2,25,0,0
2022-07-29,21,3,20,0,0
2022-07-30,8,1,39,0,1
2022-08-02,6,2,60,0,0
2022-08-05,18,1,27,0,0
2022-08-06,12,1,18,0,1
2022-08-06,23,1,69,0,1
2022-08-08,16,2,39,0,1
2022-08-08,16,2,48,0,0
2022-08-10,20,3,38,0,0
2022-08-11,4,1,69,0,0
2022-08-12,22,3,37,0,0
2022-08-13,3,1,58,0,0
2022-08-13,9,1,37,0,0
2022-08-14,16,2,38,0,0
2022-08-15,9,2,45,0,0
2022-08-15,16,2,23,3,1
2022-08-16,0,1,55,3,0
2022-08-16,12,1,47,3,0
2022-08-16,22,2,38,1,0
2022-08-18,23,2,34,0,1
2022-08-20,19,1,16,3,1
2022-08-20,21,1,20,0,0
2022-08-21,14,2,25,3,0
2022-08-21,15,2,62,0,0
2022-08-22,10,2,52,0,0
2022-08-23,23,1,52,0,1
2022-08-25,16,1,27,3,0
2022-08-26,2,1,32,0,1
2022-08-28,0,2,27,0,0
2022-08-28,14,1,26,0,0
2022-08-30,15,2,39,0,0
2022-08-31,16,1,48,0,0
2022-09-01,17,2,51,0,1
2022-09-02,13,2,38,0,1
2022-09-02,14,2,26,0,1
2022-09-04,11,3,84,0,0
2022-09-04,17,2,63,0,0
2022-09-04,17,2,63,0,0
2022-09-04,18,1,60,0,0
2022-09-04,20,2,28,0,0
2022-09-04,20,2,20,0,0
2022-09-05,11,2,58,0,1
2022-09-07,6,1,25,0,0
2022-09-07,16,2,16,0,0
2022-09-08,8,2,53,0,0
2022-09-08,10,2,59,0,0
2022-09-08,23,1,16,0,0
2022-09-12,4,1,74,0,0
2022-09-12,18,2,27,0,0
2022-09-14,0,1,37,0,1
2022-09-14,14,2,54,1,0
2022-09-14,16,1,23,1,0
2022-09-14,17,2,30,3,0
2022-09-15,13,2,42,1,0
2022-09-16,6,1,70,0,0
2022-09-16,13,3,75,0,1
2022-09-16,15,1,68,0,0
2022-09-17,11,1,18,0,0
2022-09-18,11,2,75,0,1
2022-09-19,13,1,44,0,0
2022-09-20,6,1,19,0,0
2022-09-20,11,2,21,0,0
2022-09-20,14,3,28,0,0
2022-09-21,8,2,25,0,0
2022-09-22,17,4,58,3,0
2022-09-23,7,2,34,0,0
2022-09-24,6,1,40,0,0
2022-09-27,17,2,28,0,0
2022-09-27,20,1,23,0,0
2022-09-29,2,1,25,0,0
2022-09-30,18,2,44,1,0
2022-10-01,16,1,27,3,0
2022-10-02,2,2,46,0,0
2022-10-05,8,2,30,0,0
2022-10-05,8,2,53,0,0
2022-10-05,12,1,30,0,0
2022-10-06,18,2,32,0,0
2022-10-06,19,2,31,0,0
2022-10-08,17,2,35,0,1
2022-10-09,0,2,42,0,0
2022-10-10,10,2,26,0,1
2022-10-11,16,2,44,0,0
2022-10-12,8,1,49,0,0
2022-10-13,6,2,33,0,0
2022-10-14,4,1,40,0,0
2022-10-14,12,2,58,0,0
2022-10-14,16,2,44,0,0
2022-10-19,6,2,59,0,0
2022-10-21,23,1,52,0,0
2022-10-22,3,2,49,0,0
2022-10-22,23,1,33,0,1
2022-10-24,7,2,39,0,1
2022-10-27,7,2,26,6,0
2022-10-27,15,2,32,0,1
2022-10-28,3,1,26,0,1
2022-10-31,10,2,61,0,0
2022-11-01,2,2,30,0,1
2022-11-01,13,2,59,0,0
2022-11-04,9,2,46,0,0
2022-11-05,4,1,23,0,0
2022-11-05,8,1,16,8,0
2022-11-05,8,3,34,1,1
2022-11-05,8,2,30,3,0
2022-11-06,16,1,22,0,1
2022-11-07,20,1,58,0,0
2022-11-07,20,1,41,0,0
2022-11-09,13,2,21,2,0
2022-11-10,14,3,66,0,0
2022-11-10,15,2,80,0,1
2022-11-13,14,2,35,0,0
2022-11-15,8,2,39,6,0
2022-11-16,7,1,65,0,1
2022-11-17,16,2,71,6,0
2022-11-17,17,2,21,6,0
2022-11-17,21,1,42,6,0
2022-11-17,21,1,30,6,0
2022-11-17,23,1,38,6,1
2022-11-18,5,2,7,0,0
2022-11-18,6,1,45,6,0
2022-11-18,7,1,30,6,1
2022-11-18,8,1,38,6,0
2022-11-20,2,1,27,0,1
2022-11-21,0,1,32,0,0
2022-11-21,19,2,23,0,0
2022-11-21,20,2,64,0,0
2022-11-22,11,2,27,1,1
2022-11-24,22,1,20,0,0
2022-11-26,15,1,31,0,0
2022-11-26,22,1,30,6,0
2022-11-27,15,1,35,0,0
2022-11-29,1,1,39,6,0
2022-11-29,9,1,79,6,0
2022-11-29,17,3,34,0,0
2022-12-01,10,2,47,0,0
2022-12-01,17,2,48,0,0
2022-12-01,17,1,53,0,1
2022-12-02,19,1,31,0,0
2022-12-03,0,2,23,0,0
2022-12-03,6,1,27,0,1
2022-12-03,9,2,33,0,1
2022-12-03,21,3,62,0,0
2022-12-04,7,1,22,0,1
2022-12-07,7,1,68,0,0
2022-12-07,14,2,34,0,0
2022-12-07,19,1,18,0,0
2022-12-08,11,1,26,1,1
2022-12-09,1,1,20,0,0
2022-12-09,7,2,23,0,1
2022-12-09,7,2,23,0,1
2022-12-10,6,3,22,0,1
2022-12-10,7,3,25,0,1
2022-12-10,7,2,60,0,0
2022-12-10,14,3,23,0,1
2022-12-11,12,2,35,0,0
2022-12-11,15,2,18,0,0
2022-12-12,4,1,43,0,0
2022-12-14,5,2,44,0,1
2022-12-14,8,3,19,0,0
2022-12-14,11,2,32,0,0
2022-12-15,8,1,77,0,0
2022-12-15,16,2,61,0,0
2022-12-18,0,2,55,0,0
2022-12-18,11,2,24,0,0
2022-12-18,23,1,26,0,0
2022-12-19,16,2,25,0,0
2022-12-20,8,1,26,0,1
2022-12-20,14,5,20,0,0
2022-12-20,14,2,20,0,0
2022-12-20,17,2,17,0,0
2022-12-20,18,2,38,0,0
2022-12-22,13,1,23,6,1
2022-12-22,14,2,60,0,0
2022-12-23,1,1,25,2,1
2022-12-23,16,2,66,0,0
2022-12-23,17,2,26,0,0
2022-12-23,17,2,49,0,0
2022-12-24,9,2,79,1,0
2022-12-25,0,1,18,0,1
2022-12-26,6,1,33,0,1
2022-12-26,14,2,42,1,0
2022-12-26,14,2,66,0,0
2022-12-27,14,2,70,0,0
2022-12-28,19,2,46,6,0
2022-12-28,21,3,24,6,0
2022-12-28,21,2,31,6,0
2022-12-28,21,2,37,8,0
2022-12-28,22,3,40,6,0
2022-12-29,8,2,24,1,0
2022-12-29,16,1,62,0,0
2022-12-29,16,2,47,0,0
2022-12-29,20,2,26,0,0
2022-12-30,16,2,44,0,0
2022-12-30,17,4,38,0,1
2022-12-31,13,1,41,0,0
2023-01-01,15,3,52,0,0
2023-01-02,10,2,24,0,1
2023-01-02,17,1,46,6,0
2023-01-02,18,1,33,7,0
2023-01-02,20,1,39,6,0
2023-01-03,7,1,57,6,0
2023-01-03,7,2,30,1,0
2023-01-03,18,1,19,0,0
2023-01-04,6,1,19,0,0
2023-01-04,8,1,26,0,1
2023-01-04,16,2,38,0,0
2023-01-05,16,2,40,0,1
2023-01-06,13,1,30,0,1
2023-01-06,17,5,51,0,0
2023-01-07,17,2,18,0,0
2023-01-07,18,2,23,0,1
2023-01-07,18,2,36,0,0
2023-01-08,11,3,30,0,0
2023-01-08,23,2,35,0,0
2023-01-09,7,1,73,0,1
2023-01-11,7,2,74,1,0
2023-01-11,8,2,27,6,0
2023-01-11,9,1,19,6,1
2023-01-11,10,2,23,6,0
2023-01-13,7,2,30,0,0
2023-01-13,13,2,56,0,0
2023-01-13,14,3,53,0,0
2023-01-14,17,2,9,0,0
2023-01-15,6,2,26,0,1
2023-01-15,22,1,39,2,0
2023-01-16,6,3,60,2,0
2023-01-17,15,1,41,1,0
2023-01-17,19,2,22,7,0
2023-01-18,11,1,20,6,0
2023-01-18,12,2,38,7,0
2023-01-18,13,1,61,6,0
2023-01-18,13,2,42,6,0
2023-01-18,13,2,43,7,0
2023-01-18,13,3,56,6,0
2023-01-18,13,3,47,6,0
2023-01-18,13,4,29,6,0
2023-01-18,13,2,69,7,0
2023-01-18,13,4,43,7,0
2023-01-18,13,2,44,7,0
2023-01-18,13,3,56,7,0
2023-01-18,13,2,24,7,0
2023-01-18,13,2,35,7,0
2023-01-18,14,1,29,6,1
2023-01-18,15,1,38,7,0
2023-01-18,17,2,27,0,0
2023-01-18,18,2,29,6,1
2023-01-19,7,2,26,0,0
2023-01-19,11,2,32,1,0
2023-01-19,16,1,49,0,0
2023-01-21,10,1,37,6,0
2023-01-22,10,2,29,0,1
2023-01-23,7,1,29,1,0
2023-01-24,15,1,54,0,1
2023-01-25,9,3,62,7,0
2023-01-25,9,1,30,6,0
2023-01-26,20,1,39,0,0
2023-01-27,7,2,20,0,0
2023-01-27,16,3,43,0,0
2023-01-27,16,2,23,0,0
2023-01-28,14,2,27,0,0
2023-01-29,13,2,17,0,1
2023-01-30,16,1,31,6,0
2023-01-30,23,1,41,6,0
2023-01-31,4,1,23,7,1
2023-01-31,8,1,23,7,0
2023-01-31,13,2,41,0,0
2023-02-03,7,2,52,0,0
2023-02-03,17,2,50,0,0
2023-02-04,9,2,39,0,0
2023-02-04,14,2,27,0,0
2023-02-04,14,2,27,0,0
2023-02-04,17,2,20,0,0
2023-02-05,2,1,26,0,0
2023-02-08,9,2,63,0,0
2023-02-08,17,3,76,0,0
2023-02-10,6,2,56,0,0
2023-02-11,11,1,64,0,0
2023-02-11,16,1,54,0,1
2023-02-12,23,1,36,0,0
2023-02-13,14,3,33,0,0
2023-02-15,11,4,11,7,0
2023-02-15,15,2,39,6,1
2023-02-15,15,1,45,6,0
2023-02-15,21,1,35,7,0
2023-02-15,23,1,41,7,0
2023-02-16,12,2,55,0,0
2023-02-17,23,2,29,0,0
2023-02-19,18,2,57,0,0
2023-02-20,4,1,45,0,0
2023-02-20,5,2,29,7,0
2023-02-20,13,2,43,0,0
2023-02-20,15,4,42,0,0
2023-02-20,16,2,29,1,1
2023-02-21,9,3,66,0,0
2023-02-21,15,2,18,0,0
2023-02-21,19,1,63,0,0
2023-02-22,4,1,31,6,0
2023-02-22,9,1,64,7,0
2023-02-22,11,2,36,7,0
2023-02-23,8,2,27,0,0
2023-02-23,21,3,46,6,0
2023-02-24,7,2,65,0,0
2023-02-24,8,2,31,0,0
2023-02-24,19,1,32,0,0
2023-02-25,13,2,33,0,1
2023-02-25,23,3,25,0,1
2023-02-26,11,2,20,0,1
2023-02-27,14,3,56,0,0
2023-02-27,14,2,39,0,0
2023-02-28,9,3,57,6,0
2023-02-28,10,2,21,0,0
2023-02-28,13,2,27,1,0
2023-03-01,1,2,20,0,0
2023-03-01,20,2,70,6,0
2023-03-01,23,1,37,0,1
2023-03-02,15,2,36,0,0
2023-03-03,6,2,53,0,0
2023-03-03,8,2,37,1,0
2023-03-06,7,2,29,0,0
2023-03-06,8,2,38,0,0
2023-03-07,19,1,53,0,1
2023-03-09,11,2,74,0,1
2023-03-09,14,1,27,0,1
2023-03-11,17,1,25,0,0
2023-03-14,11,1,71,0,0
2023-03-14,19,1,48,0,0
2023-03-15,5,2,65,0,0
2023-03-15,16,5,31,0,0
2023-03-16,6,2,27,1,1
2023-03-16,7,2,19,0,0
2023-03-16,7,2,17,0,1
2023-03-16,7,1,21,0,0
2023-03-16,8,2,56,0,0
2023-03-16,11,1,45,0,0
2023-03-17,15,2,22,0,0
2023-03-18,17,2,61,0,0
2023-03-20,18,2,27,6,1
2023-03-21,15,3,49,0,0
2023-03-22,8,3,36,1,0
2023-03-22,20,3,33,6,0
2023-03-24,0,2,21,0,0
2023-03-24,6,1,37,6,0
2023-03-24,14,2,28,0,0
2023-03-25,4,1,26,6,1
2023-03-27,3,1,43,7,0
2023-03-27,3,1,62,7,0
2023-03-27,7,1,26,7,0
2023-03-27,7,1,41,6,0
2023-03-27,10,1,26,7,0
2023-03-27,11,1,49,7,0
2023-03-27,11,2,25,6,1
2023-03-27,16,1,51,6,0
2023-03-28,15,2,44,0,0
2023-03-28,21,2,19,0,0
2023-03-29,7,1,28,6,0
2023-03-31,14,2,49,0,0
2023-03-31,14,2,27,0,0
2023-04-01,6,1,34,0,0
2023-04-01,15,2,62,0,0
2023-04-04,6,2,35,7,0
2023-04-04,7,2,18,6,0
2023-04-04,7,2,26,6,1
2023-04-04,8,1,35,6,0
2023-04-04,9,4,51,6,0
2023-04-04,12,2,59,6,0
2023-04-05,9,1,51,0,0
2023-04-05,9,1,16,0,0
2023-04-06,11,2,35,0,1
2023-04-06,17,2,24,0,1
2023-04-07,22,1,61,0,0
2023-04-08,5,1,42,0,1
2023-04-10,11,1,51,0,0
2023-04-10,17,1,37,0,0
2023-04-14,11,1,22,1,1
2023-04-14,16,2,62,6,0
2023-04-15,0,1,33,6,0
2023-04-15,6,1,38,0,0
2023-04-15,12,2,27,0,1
2023-04-16,22,2,24,0,0
2023-04-17,9,2,73,0,0
2023-04-17,10,2,73,0,0
2023-04-18,23,1,33,0,1
2023-04-19,16,4,27,0,1
2023-04-22,10,1,39,3,0
2023-04-24,22,1,61,3,0
2023-04-25,5,1,48,0,0
2023-04-27,13,1,31,0,1
2023-04-28,7,1,40,0,0
2023-04-28,14,3,33,0,1
2023-04-28,16,1,46,0,0
2023-04-28,23,1,28,0,0
2023-04-29,18,1,23,0,0
2023-05-01,17,2,49,0,0
2023-05-02,18,1,23,3,0
2023-05-03,13,1,30,0,1
2023-05-03,15,2,38,0,0
2023-05-04,16,2,62,3,0
2023-05-04,20,2,40,0,1
2023-05-05,15,2,44,0,1
2023-05-05,16,2,69,0,1
2023-05-06,15,2,73,0,1
2023-05-07,2,2,19,0,0
2023-05-09,19,1,57,1,0
2023-05-10,15,1,27,3,0
2023-05-11,10,1,23,3,1
2023-05-11,11,1,49,3,0
2023-05-11,15,2,47,3,0
2023-05-11,21,1,23,3,0
2023-05-12,6,1,47,3,1
2023-05-12,8,1,19,3,1
2023-05-12,11,4,47,1,0
2023-05-12,18,1,56,1,0
2023-05-14,20,1,24,3,1
2023-05-16,7,2,20,0,1
2023-05-16,12,1,29,0,0
2023-05-16,20,3,20,3,0
2023-05-17,7,1,62,0,1
2023-05-18,15,2,43,0,0
2023-05-19,10,1,2,1,0
2023-05-19,13,2,25,1,0
2023-05-19,20,3,32,1,0
2023-05-20,13,1,29,3,0
2023-05-23,8,1,19,0,0
2023-05-23,10,1,26,0,0
2023-05-23,11,2,24,0,0
2023-05-25,11,1,39,0,0
2023-05-25,15,2,48,1,0
2023-05-25,22,1,52,0,0
2023-05-26,1,2,38,0,0
2023-05-28,2,1,20,0,0
2023-06-01,1,1,43,0,0
2023-06-01,12,2,69,1,0
2023-06-01,14,1,24,3,0
2023-06-03,14,1,65,1,0
2023-06-03,14,2,26,3,1
2023-06-03,21,1,38,3,0
2023-06-04,6,1,38,3,1
2023-06-04,7,1,36,3,0
2023-06-04,8,1,27,3,1
2023-06-04,9,1,42,3,0
2023-06-04,13,2,23,3,1
2023-06-04,13,1,76,1,1
2023-06-04,14,3,35,0,0
2023-06-04,16,1,30,3,0
2023-06-05,6,1,61,0,1
2023-06-05,10,2,64,0,1
2023-06-05,15,1,53,3,0
2023-06-06,12,1,28,1,1
2023-06-06,20,1,34,0,0
2023-06-08,8,2,29,0,0
2023-06-08,20,2,65,3,1
2023-06-10,0,1,28,0,1
2023-06-10,20,2,38,1,0
2023-06-11,10,2,28,1,0
2023-06-12,10,1,40,3,0
2023-06-12,16,2,75,1,1
2023-06-12,17,2,55,1,1
2023-06-13,7,1,61,1,0
2023-06-14,10,2,53,0,0
2023-06-14,11,2,74,0,1
2023-06-16,16,1,35,3,0
2023-06-18,17,2,25,0,0
2023-06-20,16,3,44,0,0
2023-06-21,6,1,57,0,1
2023-06-21,10,2,54,0,0
2023-06-23,14,1,29,0,0
2023-06-24,8,2,31,0,1
2023-06-25,22,2,35,0,1
2023-06-26,11,1,19,0,0
2023-06-27,11,3,68,2,0
2023-06-27,18,1,29,0,0
2023-06-30,14,2,41,3,1
2023-07-01,8,1,35,0,0
2023-07-02,13,2,34,0,0
2023-07-02,13,4,73,0,1
2023-07-04,14,2,39,1,1
2023-07-05,22,1,35,3,1
2023-07-07,10,2,42,0,0
2023-07-09,6,1,46,0,0
2023-07-09,18,3,33,0,0
2023-07-10,6,2,14,1,0
2023-07-10,22,1,22,0,0
2023-07-13,13,2,38,0,1
2023-07-14,13,3,31,0,0
2023-07-14,16,2,32,0,1
2023-07-15,15,2,33,0,1
2023-07-15,15,2,33,0,0
2023-07-15,22,1,34,0,0
2023-07-16,16,2,29,0,0
2023-07-17,11,2,26,0,0
2023-07-18,14,2,42,0,0
2023-07-20,10,2,28,1,0
2023-07-20,11,2,15,0,0
2023-07-20,15,1,27,3,0
2023-07-20,16,2,19,3,1
2023-07-21,5,1,72,0,0
2023-07-21,14,6,44,0,0
2023-07-23,12,1,43,0,0
2023-07-23,12,2,30,0,0
2023-07-23,17,1,47,0,0
2023-07-23,17,1,60,0,1
2023-07-23,19,2,35,0,0
2023-07-24,7,1,30,0,0
2023-07-24,14,3,76,0,0
2023-07-24,14,3,76,0,0
2023-07-24,23,1,40,0,0
2023-07-25,0,2,25,0,0
2023-07-25,14,1,39,0,0
2023-07-25,18,3,45,0,0
2023-07-26,2,1,26,0,0
2023-07-26,16,2,18,1,0
2023-07-26,16,2,18,1,0
2023-07-27,5,1,41,0,0
2023-07-27,16,2,55,1,1
2023-07-27,23,2,21,0,1
2023-07-28,15,2,66,0,1
2023-07-29,15,1,59,0,0
2023-07-31,8,2,43,0,0
2023-07-31,11,2,22,0,1
2023-07-31,12,2,26,0,0
2023-07-31,8,1,64,0,0
2023-08-01,16,8,30,3,1
2023-08-01,17,2,40,1,0
2023-08-02,13,1,17,1,1
2023-08-02,17,1,76,1,1
2023-08-02,21,1,16,3,0
2023-08-05,20,1,55,0,0
2023-08-05,20,2,46,0,0
2023-08-06,0,1,20,0,1
2023-08-06,12,2,64,0,1
2023-08-07,7,2,22,0,0
2023-08-07,22,1,49,0,0
2023-08-07,23,1,34,0,0
2023-08-08,8,2,41,0,0
2023-08-08,10,2,67,0,0
2023-08-08,14,2,73,0,0
2023-08-08,16,2,32,0,0
2023-08-08,17,1,65,0,1
2023-08-09,15,3,79,0,0
2023-08-09,18,1,35,0,1
2023-08-10,11,2,74,0,1
2023-08-10,15,2,27,0,0
2023-08-11,3,1,27,0,0
2023-08-11,15,2,41,0,0
2023-08-11,16,2,17,0,0
2023-08-13,0,1,24,0,1
2023-08-13,2,1,37,0,0
2023-08-13,12,2,47,0,0
2023-08-14,11,1,23,0,0
2023-08-14,15,2,48,0,0
2023-08-14,19,2,42,0,0
2023-08-15,2,1,17,0,0
2023-08-17,9,2,25,0,0
2023-08-17,16,2,28,1,0
2023-08-17,18,2,19,0,0
2023-08-17,23,1,29,0,1
2023-08-18,11,2,44,0,0
2023-08-18,11,1,38,0,0
2023-08-18,14,2,28,0,0
2023-08-18,17,2,25,0,1
2023-08-21,13,2,52,0,0
2023-08-21,17,1,70,0,1
2023-08-22,6,1,67,0,0
2023-08-22,7,2,57,0,0
2023-08-23,16,1,64,0,0
2023-08-23,23,2,40,0,1
2023-08-24,13,2,71,0,0
2023-08-25,7,3,34,0,1
2023-08-25,16,2,23,3,0
2023-08-25,18,1,21,3,1
2023-08-26,15,1,33,3,0
2023-08-27,11,1,38,0,0
2023-08-27,18,1,49,3,0
2023-08-28,14,2,53,0,0
2023-08-30,16,1,28,0,0
2023-08-31,3,1,71,0,0
2023-08-31,10,2,70,0,0
2023-09-01,18,2,57,0,0
2023-09-02,15,3,43,0,0
2023-09-02,21,2,76,0,1
2023-09-03,14,2,24,0,1
2023-09-04,0,1,19,0,0
2023-09-05,10,1,33,0,0
2023-09-07,16,2,48,0,0
2023-09-09,12,2,74,0,0
2023-09-09,14,1,24,0,0
2023-09-10,9,2,26,1,0
2023-09-10,12,2,66,0,0
2023-09-13,17,2,34,0,0
2023-09-13,17,2,34,0,0
2023-09-14,16,2,41,3,0
2023-09-14,17,2,24,5,0
2023-09-15,13,2,51,0,0
2023-09-15,13,1,29,1,0
2023-09-17,18,2,22,0,0
2023-09-18,7,2,34,0,1
2023-09-18,7,2,34,0,1
2023-09-18,8,1,16,0,0
2023-09-18,10,1,29,0,1
2023-09-19,16,1,18,1,1
2023-09-21,12,2,57,1,0
2023-09-22,14,2,39,0,0
2023-09-24,19,2,47,0,0
2023-09-25,12,1,32,0,0
2023-09-27,1,1,59,0,0
